Order_ID,Date,Year,Month,Month_Num,Quarter,Day_of_Week,Category,Product,Unit_Price,Quantity,Total_Sales,Customer_ID,Region,Age_Group,Gender,Payment_Method,Shipping_Method
ORD26657,2024-10-31,2024,October,10,Q4,Thursday,Clothing,Jacket,18.29,3,54.87,CUST0192,Central,56+,Other,Credit Card,Standard
ORD26658,2024-10-31,2024,October,10,Q4,Thursday,Home & Garden,Bed Sheets,137.96,3,413.88,CUST0004,South,56+,Other,PayPal,Next Day
ORD26659,2024-10-31,2024,October,10,Q4,Thursday,Home & Garden,Vacuum Cleaner,194.98,2,389.96,CUST0098,North,56+,Other,PayPal,Standard
ORD26660,2024-10-31,2024,October,10,Q4,Thursday,Books,Fiction Novel,23.47,1,23.47,CUST0114,East,26-35,Other,Debit Card,Standard
ORD26661,2024-10-31,2024,October,10,Q4,Thursday,Home & Garden,Bed Sheets,119.46,1,119.46,CUST0188,North,26-35,Male,Debit Card,Standard
ORD26662,2024-10-31,2024,October,10,Q4,Thursday,Clothing,T-Shirt,95.59,2,191.18,CUST0077,North,36-45,Other,Credit Card,Express
ORD26663,2024-10-31,2024,October,10,Q4,Thursday,Electronics,Tablet,669.36,1,669.36,CUST0062,West,56+,Other,Gift Card,Standard
ORD26664,2024-10-31,2024,October,10,Q4,Thursday,Clothing,Sneakers,95.75,3,287.25,CUST0209,North,18-25,Other,Gift Card,Express
ORD26665,2024-10-31,2024,October,10,Q4,Thursday,Home & Garden,Lamp,170.88,1,170.88,CUST0222,Central,56+,Female,Credit Card,Express
ORD26666,2024-10-31,2024,October,10,Q4,Thursday,Clothing,Dress,26.62,4,106.48,CUST0295,West,26-35,Female,Gift Card,Standard
ORD26667,2024-10-31,2024,October,10,Q4,Thursday,Sports,Dumbbells,493.49,2,986.98,CUST0068,West,56+,Female,Gift Card,Next Day
ORD26668,2024-10-31,2024,October,10,Q4,Thursday,Electronics,Tablet,231.45,1,231.45,CUST0322,South,26-35,Other,Debit Card,Standard
ORD26669,2024-10-31,2024,October,10,Q4,Thursday,Sports,Bicycle,266.74,3,800.22,CUST0325,South,56+,Other,Gift Card,Express
ORD26670,2024-10-31,2024,October,10,Q4,Thursday,Electronics,Smart Watch,848.48,1,848.48,CUST0274,West,46-55,Male,PayPal,Next Day
ORD26671,2024-10-31,2024,October,10,Q4,Thursday,Books,Science Book,14.28,2,28.56,CUST0342,North,46-55,Other,Debit Card,Express
ORD26672,2024-10-31,2024,October,10,Q4,Thursday,Sports,Running Shoes,159.12,1,159.12,CUST0295,West,36-45,Male,Credit Card,Next Day
ORD26673,2024-11-01,2024,November,11,Q4,Friday,Home & Garden,Bed Sheets,185.67,2,371.34,CUST0020,West,56+,Female,PayPal,Express
ORD26674,2024-11-01,2024,November,11,Q4,Friday,Home & Garden,Bed Sheets,47.37,3,142.11,CUST0497,West,56+,Other,Gift Card,Express
ORD26675,2024-11-01,2024,November,11,Q4,Friday,Home & Garden,Lamp,204.99,2,409.98,CUST0246,South,56+,Male,PayPal,Next Day
ORD26676,2024-11-01,2024,November,11,Q4,Friday,Books,Science Book,28.28,3,84.84,CUST0373,West,36-45,Male,Credit Card,Express
ORD26677,2024-11-01,2024,November,11,Q4,Friday,Home & Garden,Lamp,27.66,3,82.98,CUST0401,South,18-25,Male,Gift Card,Express
ORD26678,2024-11-01,2024,November,11,Q4,Friday,Sports,Running Shoes,184.17,3,552.51,CUST0037,Central,36-45,Male,PayPal,Standard
ORD26679,2024-11-01,2024,November,11,Q4,Friday,Books,Self-Help Book,28.09,2,56.18,CUST0339,Central,26-35,Male,Gift Card,Express
ORD26680,2024-11-01,2024,November,11,Q4,Friday,Clothing,Jacket,117.08,2,234.16,CUST0285,North,46-55,Other,Debit Card,Standard
ORD26681,2024-11-01,2024,November,11,Q4,Friday,Books,Fiction Novel,39.18,3,117.54,CUST0216,South,36-45,Male,PayPal,Express
ORD26682,2024-11-01,2024,November,11,Q4,Friday,Clothing,Dress,19.05,2,38.1,CUST0500,South,56+,Other,PayPal,Standard
ORD26683,2024-11-01,2024,November,11,Q4,Friday,Home & Garden,Garden Tools,257.29,3,771.87,CUST0251,South,46-55,Male,Credit Card,Standard
ORD26684,2024-11-01,2024,November,11,Q4,Friday,Clothing,Dress,114.34,8,914.72,CUST0249,Central,46-55,Female,Debit Card,Express
ORD26685,2024-11-01,2024,November,11,Q4,Friday,Electronics,Tablet,521.71,3,1565.13,CUST0258,South,56+,Male,Gift Card,Express
ORD26686,2024-11-01,2024,November,11,Q4,Friday,Clothing,Jacket,105.99,1,105.99,CUST0392,Central,26-35,Male,Gift Card,Express
ORD26687,2024-11-01,2024,November,11,Q4,Friday,Clothing,Sneakers,24.99,1,24.99,CUST0024,South,46-55,Female,PayPal,Standard
ORD26688,2024-11-01,2024,November,11,Q4,Friday,Books,Cookbook,12.41,2,24.82,CUST0119,Central,26-35,Male,Credit Card,Express
ORD26689,2024-11-01,2024,November,11,Q4,Friday,Home & Garden,Vacuum Cleaner,32.6,1,32.6,CUST0195,South,46-55,Other,Gift Card,Next Day
ORD26690,2024-11-01,2024,November,11,Q4,Friday,Home & Garden,Coffee Maker,293.58,3,880.74,CUST0005,West,56+,Male,Gift Card,Express
ORD26691,2024-11-01,2024,November,11,Q4,Friday,Home & Garden,Lamp,100.51,3,301.53,CUST0483,West,56+,Other,PayPal,Standard
ORD26692,2024-11-01,2024,November,11,Q4,Friday,Home & Garden,Bed Sheets,129.57,1,129.57,CUST0107,North,56+,Female,PayPal,Express
ORD26693,2024-11-01,2024,November,11,Q4,Friday,Home & Garden,Vacuum Cleaner,241.0,1,241.0,CUST0112,South,46-55,Male,Debit Card,Express
ORD26694,2024-11-01,2024,November,11,Q4,Friday,Books,Cookbook,29.27,3,87.81,CUST0314,South,46-55,Male,Gift Card,Next Day
ORD26695,2024-11-01,2024,November,11,Q4,Friday,Home & Garden,Coffee Maker,188.6,3,565.8,CUST0450,South,26-35,Other,PayPal,Express
ORD26696,2024-11-01,2024,November,11,Q4,Friday,Sports,Bicycle,326.3,2,652.6,CUST0088,West,18-25,Female,Credit Card,Standard
ORD26697,2024-11-01,2024,November,11,Q4,Friday,Books,Self-Help Book,32.28,1,32.28,CUST0122,West,36-45,Other,Gift Card,Express
ORD26698,2024-11-01,2024,November,11,Q4,Friday,Books,Fiction Novel,16.32,3,48.96,CUST0380,Central,18-25,Male,Credit Card,Standard
ORD26699,2024-11-01,2024,November,11,Q4,Friday,Books,Self-Help Book,32.05,1,32.05,CUST0004,West,18-25,Other,Debit Card,Next Day
ORD26700,2024-11-01,2024,November,11,Q4,Friday,Electronics,Tablet,686.31,3,2058.93,CUST0438,East,26-35,Female,Debit Card,Next Day
ORD26701,2024-11-01,2024,November,11,Q4,Friday,Electronics,Smart Watch,1024.55,3,3073.65,CUST0498,South,36-45,Male,PayPal,Standard
ORD26702,2024-11-01,2024,November,11,Q4,Friday,Electronics,Bluetooth Speaker,746.42,2,1492.84,CUST0029,Central,46-55,Male,Gift Card,Next Day
ORD26703,2024-11-01,2024,November,11,Q4,Friday,Electronics,Tablet,1175.98,1,1175.98,CUST0413,Central,18-25,Female,Debit Card,Express
ORD26704,2024-11-01,2024,November,11,Q4,Friday,Electronics,Bluetooth Speaker,919.87,1,919.87,CUST0254,Central,46-55,Female,Debit Card,Express
ORD26705,2024-11-01,2024,November,11,Q4,Friday,Electronics,Laptop,532.07,1,532.07,CUST0476,North,26-35,Female,Debit Card,Next Day
ORD26706,2024-11-01,2024,November,11,Q4,Friday,Sports,Running Shoes,467.16,3,1401.48,CUST0122,North,56+,Female,PayPal,Express
ORD26707,2024-11-01,2024,November,11,Q4,Friday,Sports,Bicycle,440.86,1,440.86,CUST0309,West,56+,Male,Debit Card,Express
ORD26708,2024-11-01,2024,November,11,Q4,Friday,Home & Garden,Lamp,277.87,3,833.61,CUST0412,West,18-25,Male,Debit Card,Next Day
ORD26709,2024-11-01,2024,November,11,Q4,Friday,Home & Garden,Garden Tools,52.64,3,157.92,CUST0237,North,26-35,Female,Debit Card,Standard
ORD26710,2024-11-01,2024,November,11,Q4,Friday,Clothing,Jacket,84.96,3,254.88,CUST0366,East,36-45,Other,PayPal,Standard
ORD26711,2024-11-01,2024,November,11,Q4,Friday,Home & Garden,Lamp,168.36,2,336.72,CUST0418,East,36-45,Male,Credit Card,Next Day
ORD26712,2024-11-01,2024,November,11,Q4,Friday,Clothing,T-Shirt,102.51,3,307.53,CUST0155,North,36-45,Female,Credit Card,Standard
ORD26713,2024-11-01,2024,November,11,Q4,Friday,Books,Self-Help Book,26.57,2,53.14,CUST0120,West,56+,Other,PayPal,Standard
ORD26714,2024-11-01,2024,November,11,Q4,Friday,Clothing,Jeans,42.99,2,85.98,CUST0246,East,36-45,Female,Debit Card,Standard
ORD26715,2024-11-01,2024,November,11,Q4,Friday,Home & Garden,Garden Tools,74.42,3,223.26,CUST0168,North,36-45,Female,Debit Card,Standard
ORD26716,2024-11-01,2024,November,11,Q4,Friday,Electronics,Wireless Headphones,344.25,1,344.25,CUST0143,South,36-45,Other,PayPal,Express
ORD26717,2024-11-01,2024,November,11,Q4,Friday,Home & Garden,Coffee Maker,57.87,3,173.61,CUST0123,West,26-35,Female,Debit Card,Standard
ORD26718,2024-11-01,2024,November,11,Q4,Friday,Clothing,Jeans,86.77,1,86.77,CUST0161,East,56+,Male,Debit Card,Standard
ORD26719,2024-11-01,2024,November,11,Q4,Friday,Sports,Yoga Mat,398.66,2,797.32,CUST0481,West,56+,Male,PayPal,Express
ORD26720,2024-11-02,2024,November,11,Q4,Saturday,Electronics,Smart Watch,867.26,2,1734.52,CUST0139,Central,36-45,Male,Gift Card,Standard
ORD26721,2024-11-02,2024,November,11,Q4,Saturday,Home & Garden,Lamp,192.36,2,384.72,CUST0112,South,18-25,Female,Gift Card,Standard
ORD26722,2024-11-02,2024,November,11,Q4,Saturday,Sports,Running Shoes,363.29,4,1453.16,CUST0312,North,18-25,Female,Credit Card,Next Day
ORD26723,2024-11-02,2024,November,11,Q4,Saturday,Clothing,Jeans,40.99,3,122.97,CUST0014,Central,46-55,Female,Debit Card,Next Day
ORD26724,2024-11-02,2024,November,11,Q4,Saturday,Sports,Running Shoes,192.84,2,385.68,CUST0132,Central,36-45,Other,Credit Card,Standard
ORD26725,2024-11-02,2024,November,11,Q4,Saturday,Books,Fiction Novel,39.64,3,118.92,CUST0082,North,36-45,Female,Credit Card,Standard
ORD26726,2024-11-02,2024,November,11,Q4,Saturday,Sports,Yoga Mat,457.28,2,914.56,CUST0188,Central,46-55,Other,Credit Card,Standard
ORD26727,2024-11-02,2024,November,11,Q4,Saturday,Home & Garden,Lamp,72.89,3,218.67,CUST0351,East,26-35,Female,PayPal,Standard
ORD26728,2024-11-02,2024,November,11,Q4,Saturday,Books,Fiction Novel,33.3,2,66.6,CUST0347,East,26-35,Male,PayPal,Express
ORD26729,2024-11-02,2024,November,11,Q4,Saturday,Books,Cookbook,15.68,4,62.72,CUST0078,South,46-55,Female,Debit Card,Express
ORD26730,2024-11-02,2024,November,11,Q4,Saturday,Clothing,Dress,121.01,3,363.03,CUST0104,South,18-25,Male,PayPal,Next Day
ORD26731,2024-11-02,2024,November,11,Q4,Saturday,Books,Cookbook,23.56,6,141.36,CUST0449,North,18-25,Female,Credit Card,Express
ORD26732,2024-11-02,2024,November,11,Q4,Saturday,Books,Fiction Novel,10.39,3,31.17,CUST0151,East,46-55,Other,Debit Card,Express
ORD26733,2024-11-02,2024,November,11,Q4,Saturday,Electronics,Smart Watch,479.98,3,1439.94,CUST0101,North,26-35,Female,Credit Card,Express
ORD26734,2024-11-02,2024,November,11,Q4,Saturday,Sports,Bicycle,194.03,1,194.03,CUST0495,North,26-35,Female,PayPal,Express
ORD26735,2024-11-02,2024,November,11,Q4,Saturday,Home & Garden,Garden Tools,292.27,1,292.27,CUST0321,West,26-35,Male,Debit Card,Next Day
ORD26736,2024-11-02,2024,November,11,Q4,Saturday,Clothing,Sneakers,85.32,1,85.32,CUST0250,East,46-55,Other,Debit Card,Standard
ORD26737,2024-11-02,2024,November,11,Q4,Saturday,Electronics,Smart Watch,73.52,3,220.56,CUST0304,East,18-25,Other,Credit Card,Express
ORD26738,2024-11-02,2024,November,11,Q4,Saturday,Electronics,Laptop,771.08,2,1542.16,CUST0108,North,36-45,Female,Gift Card,Express
ORD26739,2024-11-02,2024,November,11,Q4,Saturday,Sports,Yoga Mat,224.54,2,449.08,CUST0034,Central,56+,Other,Credit Card,Standard
ORD26740,2024-11-02,2024,November,11,Q4,Saturday,Books,Science Book,13.82,3,41.46,CUST0023,Central,18-25,Female,Credit Card,Standard
ORD26741,2024-11-02,2024,November,11,Q4,Saturday,Home & Garden,Garden Tools,225.19,3,675.57,CUST0478,Central,26-35,Male,Credit Card,Standard
ORD26742,2024-11-02,2024,November,11,Q4,Saturday,Home & Garden,Lamp,259.43,3,778.29,CUST0224,North,18-25,Other,PayPal,Express
ORD26743,2024-11-02,2024,November,11,Q4,Saturday,Sports,Bicycle,220.84,3,662.52,CUST0488,North,36-45,Other,Debit Card,Next Day
ORD26744,2024-11-02,2024,November,11,Q4,Saturday,Books,Cookbook,34.63,3,103.89,CUST0298,Central,36-45,Other,Debit Card,Express
ORD26745,2024-11-02,2024,November,11,Q4,Saturday,Electronics,Laptop,559.54,1,559.54,CUST0042,South,18-25,Male,Gift Card,Express
ORD26746,2024-11-02,2024,November,11,Q4,Saturday,Electronics,Tablet,626.13,1,626.13,CUST0412,East,56+,Other,PayPal,Next Day
ORD26747,2024-11-02,2024,November,11,Q4,Saturday,Clothing,Sneakers,96.79,1,96.79,CUST0447,East,36-45,Male,Debit Card,Express
ORD26748,2024-11-02,2024,November,11,Q4,Saturday,Clothing,Dress,94.98,2,189.96,CUST0053,East,56+,Male,Credit Card,Express
ORD26749,2024-11-02,2024,November,11,Q4,Saturday,Clothing,Dress,81.26,8,650.08,CUST0331,West,56+,Other,Credit Card,Next Day
ORD26750,2024-11-02,2024,November,11,Q4,Saturday,Sports,Bicycle,430.21,3,1290.63,CUST0211,East,26-35,Other,PayPal,Express
ORD26751,2024-11-02,2024,November,11,Q4,Saturday,Electronics,Smart Watch,513.42,1,513.42,CUST0193,North,18-25,Other,Credit Card,Standard
ORD26752,2024-11-02,2024,November,11,Q4,Saturday,Sports,Running Shoes,141.82,3,425.46,CUST0134,Central,26-35,Other,Credit Card,Next Day
ORD26753,2024-11-02,2024,November,11,Q4,Saturday,Electronics,Tablet,905.5,8,7244.0,CUST0373,East,26-35,Male,Debit Card,Express
ORD26754,2024-11-02,2024,November,11,Q4,Saturday,Home & Garden,Bed Sheets,224.05,5,1120.25,CUST0264,South,18-25,Female,PayPal,Standard
ORD26755,2024-11-02,2024,November,11,Q4,Saturday,Sports,Running Shoes,245.85,2,491.7,CUST0284,Central,56+,Male,Gift Card,Standard
ORD26756,2024-11-02,2024,November,11,Q4,Saturday,Electronics,Laptop,1176.74,2,2353.48,CUST0471,West,36-45,Other,PayPal,Standard
ORD26757,2024-11-02,2024,November,11,Q4,Saturday,Clothing,Sneakers,27.18,7,190.26,CUST0234,East,26-35,Male,Gift Card,Standard
ORD26758,2024-11-02,2024,November,11,Q4,Saturday,Sports,Yoga Mat,50.41,3,151.23,CUST0176,Central,18-25,Male,PayPal,Express
ORD26759,2024-11-02,2024,November,11,Q4,Saturday,Books,Fiction Novel,21.45,8,171.6,CUST0290,Central,36-45,Female,PayPal,Next Day
ORD26760,2024-11-02,2024,November,11,Q4,Saturday,Books,Science Book,18.47,3,55.41,CUST0033,Central,36-45,Other,PayPal,Express
ORD26761,2024-11-02,2024,November,11,Q4,Saturday,Sports,Fitness Tracker,33.09,3,99.27,CUST0001,North,46-55,Other,Gift Card,Next Day
ORD26762,2024-11-02,2024,November,11,Q4,Saturday,Books,Fiction Novel,18.84,2,37.68,CUST0487,South,18-25,Other,Credit Card,Next Day
ORD26763,2024-11-02,2024,November,11,Q4,Saturday,Electronics,Smart Watch,833.7,4,3334.8,CUST0059,North,18-25,Male,Gift Card,Standard
ORD26764,2024-11-02,2024,November,11,Q4,Saturday,Sports,Bicycle,226.57,3,679.71,CUST0183,West,56+,Male,Credit Card,Standard
ORD26765,2024-11-02,2024,November,11,Q4,Saturday,Clothing,Dress,137.27,3,411.81,CUST0393,North,46-55,Male,Debit Card,Standard
ORD26766,2024-11-02,2024,November,11,Q4,Saturday,Sports,Dumbbells,41.78,4,167.12,CUST0217,East,18-25,Female,Debit Card,Express
ORD26767,2024-11-02,2024,November,11,Q4,Saturday,Electronics,Bluetooth Speaker,482.36,3,1447.08,CUST0297,West,18-25,Other,Debit Card,Express
ORD26768,2024-11-02,2024,November,11,Q4,Saturday,Books,Cookbook,25.93,1,25.93,CUST0215,North,26-35,Female,Credit Card,Standard
ORD26769,2024-11-02,2024,November,11,Q4,Saturday,Books,Biography,21.13,1,21.13,CUST0449,Central,18-25,Other,Credit Card,Standard
ORD26770,2024-11-02,2024,November,11,Q4,Saturday,Clothing,T-Shirt,15.78,6,94.68,CUST0384,West,46-55,Other,PayPal,Express
ORD26771,2024-11-02,2024,November,11,Q4,Saturday,Books,Biography,32.66,1,32.66,CUST0242,Central,46-55,Female,PayPal,Standard
ORD26772,2024-11-03,2024,November,11,Q4,Sunday,Books,Fiction Novel,11.41,2,22.82,CUST0372,West,18-25,Male,Gift Card,Express
ORD26773,2024-11-03,2024,November,11,Q4,Sunday,Home & Garden,Garden Tools,185.19,3,555.57,CUST0149,Central,26-35,Male,PayPal,Next Day
ORD26774,2024-11-03,2024,November,11,Q4,Sunday,Sports,Fitness Tracker,39.59,2,79.18,CUST0060,North,56+,Male,Gift Card,Standard
ORD26775,2024-11-03,2024,November,11,Q4,Sunday,Electronics,Wireless Headphones,388.96,2,777.92,CUST0309,West,18-25,Female,Gift Card,Standard
ORD26776,2024-11-03,2024,November,11,Q4,Sunday,Electronics,Tablet,213.69,1,213.69,CUST0075,South,46-55,Female,Gift Card,Express
ORD26777,2024-11-03,2024,November,11,Q4,Sunday,Electronics,Smart Watch,626.54,1,626.54,CUST0046,South,18-25,Female,PayPal,Express
ORD26778,2024-11-03,2024,November,11,Q4,Sunday,Sports,Dumbbells,383.99,3,1151.97,CUST0029,Central,46-55,Other,Gift Card,Next Day
ORD26779,2024-11-03,2024,November,11,Q4,Sunday,Sports,Dumbbells,80.69,2,161.38,CUST0497,Central,26-35,Other,Gift Card,Next Day
ORD26780,2024-11-03,2024,November,11,Q4,Sunday,Home & Garden,Garden Tools,299.78,3,899.34,CUST0454,Central,46-55,Other,Credit Card,Express
ORD26781,2024-11-03,2024,November,11,Q4,Sunday,Home & Garden,Garden Tools,271.2,2,542.4,CUST0112,North,56+,Female,Credit Card,Express
ORD26782,2024-11-03,2024,November,11,Q4,Sunday,Clothing,Dress,17.93,2,35.86,CUST0380,West,18-25,Other,PayPal,Next Day
ORD26783,2024-11-03,2024,November,11,Q4,Sunday,Electronics,Wireless Headphones,932.84,3,2798.52,CUST0189,North,36-45,Female,Gift Card,Standard
ORD26784,2024-11-03,2024,November,11,Q4,Sunday,Books,Cookbook,23.56,3,70.68,CUST0022,South,36-45,Male,PayPal,Next Day
ORD26785,2024-11-03,2024,November,11,Q4,Sunday,Home & Garden,Coffee Maker,143.18,3,429.54,CUST0041,North,36-45,Male,Gift Card,Standard
ORD26786,2024-11-03,2024,November,11,Q4,Sunday,Home & Garden,Coffee Maker,142.78,3,428.34,CUST0374,West,56+,Female,Gift Card,Express
ORD26787,2024-11-03,2024,November,11,Q4,Sunday,Electronics,Bluetooth Speaker,60.69,2,121.38,CUST0065,West,26-35,Female,Credit Card,Standard
ORD26788,2024-11-03,2024,November,11,Q4,Sunday,Electronics,Smart Watch,405.4,1,405.4,CUST0468,Central,18-25,Female,Debit Card,Express
ORD26789,2024-11-03,2024,November,11,Q4,Sunday,Clothing,Jeans,26.45,3,79.35,CUST0235,Central,36-45,Other,Debit Card,Next Day
ORD26790,2024-11-03,2024,November,11,Q4,Sunday,Home & Garden,Coffee Maker,285.08,2,570.16,CUST0152,North,56+,Male,PayPal,Express
ORD26791,2024-11-03,2024,November,11,Q4,Sunday,Books,Fiction Novel,32.47,1,32.47,CUST0150,East,56+,Female,Debit Card,Express
ORD26792,2024-11-03,2024,November,11,Q4,Sunday,Home & Garden,Lamp,48.91,3,146.73,CUST0186,Central,36-45,Female,PayPal,Standard
ORD26793,2024-11-03,2024,November,11,Q4,Sunday,Clothing,Jeans,55.74,1,55.74,CUST0444,Central,36-45,Other,PayPal,Express
ORD26794,2024-11-03,2024,November,11,Q4,Sunday,Sports,Fitness Tracker,373.27,1,373.27,CUST0449,North,56+,Female,Gift Card,Next Day
ORD26795,2024-11-03,2024,November,11,Q4,Sunday,Clothing,T-Shirt,110.66,1,110.66,CUST0013,South,26-35,Female,Credit Card,Express
ORD26796,2024-11-03,2024,November,11,Q4,Sunday,Books,Self-Help Book,11.58,3,34.74,CUST0255,North,26-35,Female,Credit Card,Express
ORD26797,2024-11-03,2024,November,11,Q4,Sunday,Sports,Yoga Mat,341.22,3,1023.66,CUST0124,North,18-25,Female,Gift Card,Express
ORD26798,2024-11-03,2024,November,11,Q4,Sunday,Books,Fiction Novel,37.2,3,111.6,CUST0426,North,26-35,Other,Credit Card,Next Day
ORD26799,2024-11-03,2024,November,11,Q4,Sunday,Electronics,Smart Watch,1177.8,1,1177.8,CUST0129,West,56+,Other,Gift Card,Next Day
ORD26800,2024-11-03,2024,November,11,Q4,Sunday,Electronics,Tablet,629.89,1,629.89,CUST0118,West,36-45,Female,Credit Card,Next Day
ORD26801,2024-11-03,2024,November,11,Q4,Sunday,Sports,Fitness Tracker,467.0,1,467.0,CUST0018,South,26-35,Male,PayPal,Express
ORD26802,2024-11-03,2024,November,11,Q4,Sunday,Books,Fiction Novel,26.9,1,26.9,CUST0386,Central,26-35,Female,Debit Card,Standard
ORD26803,2024-11-03,2024,November,11,Q4,Sunday,Clothing,Sneakers,45.8,2,91.6,CUST0219,Central,56+,Other,PayPal,Next Day
ORD26804,2024-11-03,2024,November,11,Q4,Sunday,Sports,Fitness Tracker,344.13,2,688.26,CUST0270,Central,18-25,Other,Debit Card,Express
ORD26805,2024-11-03,2024,November,11,Q4,Sunday,Home & Garden,Lamp,72.49,1,72.49,CUST0348,East,26-35,Male,Debit Card,Express
ORD26806,2024-11-03,2024,November,11,Q4,Sunday,Sports,Dumbbells,243.08,3,729.24,CUST0347,East,46-55,Other,Debit Card,Express
ORD26807,2024-11-03,2024,November,11,Q4,Sunday,Sports,Fitness Tracker,288.44,3,865.32,CUST0223,North,26-35,Other,PayPal,Next Day
ORD26808,2024-11-03,2024,November,11,Q4,Sunday,Books,Fiction Novel,24.11,1,24.11,CUST0119,West,26-35,Other,PayPal,Express
ORD26809,2024-11-03,2024,November,11,Q4,Sunday,Clothing,T-Shirt,73.79,3,221.37,CUST0202,South,46-55,Other,Debit Card,Standard
ORD26810,2024-11-03,2024,November,11,Q4,Sunday,Books,Biography,19.01,2,38.02,CUST0389,East,18-25,Other,PayPal,Standard
ORD26811,2024-11-03,2024,November,11,Q4,Sunday,Electronics,Tablet,999.33,3,2997.99,CUST0013,South,46-55,Other,Credit Card,Standard
ORD26812,2024-11-03,2024,November,11,Q4,Sunday,Clothing,Jacket,16.24,3,48.72,CUST0245,South,26-35,Female,Credit Card,Next Day
ORD26813,2024-11-03,2024,November,11,Q4,Sunday,Electronics,Wireless Headphones,160.94,1,160.94,CUST0458,East,18-25,Male,Gift Card,Next Day
ORD26814,2024-11-03,2024,November,11,Q4,Sunday,Sports,Dumbbells,374.46,1,374.46,CUST0402,Central,46-55,Male,Credit Card,Express
ORD26815,2024-11-03,2024,November,11,Q4,Sunday,Sports,Fitness Tracker,98.86,1,98.86,CUST0498,South,46-55,Other,Debit Card,Standard
ORD26816,2024-11-03,2024,November,11,Q4,Sunday,Books,Self-Help Book,19.8,2,39.6,CUST0344,West,46-55,Other,PayPal,Express
ORD26817,2024-11-03,2024,November,11,Q4,Sunday,Sports,Yoga Mat,64.76,3,194.28,CUST0434,North,18-25,Female,Credit Card,Express
ORD26818,2024-11-03,2024,November,11,Q4,Sunday,Sports,Running Shoes,315.72,8,2525.76,CUST0226,Central,46-55,Other,PayPal,Next Day
ORD26819,2024-11-03,2024,November,11,Q4,Sunday,Electronics,Laptop,654.21,1,654.21,CUST0038,North,18-25,Male,PayPal,Standard
ORD26820,2024-11-03,2024,November,11,Q4,Sunday,Electronics,Bluetooth Speaker,613.56,6,3681.36,CUST0287,West,18-25,Male,Credit Card,Express
ORD26821,2024-11-03,2024,November,11,Q4,Sunday,Sports,Bicycle,316.17,3,948.51,CUST0203,East,18-25,Female,Credit Card,Express
ORD26822,2024-11-03,2024,November,11,Q4,Sunday,Sports,Dumbbells,244.81,3,734.43,CUST0140,South,46-55,Male,Debit Card,Express
ORD26823,2024-11-03,2024,November,11,Q4,Sunday,Books,Fiction Novel,17.98,1,17.98,CUST0057,Central,36-45,Male,Gift Card,Standard
ORD26824,2024-11-03,2024,November,11,Q4,Sunday,Electronics,Smart Watch,652.86,3,1958.58,CUST0456,West,56+,Other,Gift Card,Standard
ORD26825,2024-11-03,2024,November,11,Q4,Sunday,Sports,Fitness Tracker,94.29,3,282.87,CUST0428,North,36-45,Other,PayPal,Standard
ORD26826,2024-11-03,2024,November,11,Q4,Sunday,Sports,Yoga Mat,40.55,2,81.1,CUST0339,Central,56+,Male,Credit Card,Next Day
ORD26827,2024-11-03,2024,November,11,Q4,Sunday,Electronics,Wireless Headphones,120.77,5,603.85,CUST0340,West,46-55,Male,Debit Card,Standard
ORD26828,2024-11-03,2024,November,11,Q4,Sunday,Electronics,Laptop,819.39,2,1638.78,CUST0086,South,26-35,Other,PayPal,Express
ORD26829,2024-11-03,2024,November,11,Q4,Sunday,Home & Garden,Vacuum Cleaner,265.73,3,797.19,CUST0203,Central,18-25,Other,Credit Card,Next Day
ORD26830,2024-11-03,2024,November,11,Q4,Sunday,Sports,Bicycle,249.18,1,249.18,CUST0444,North,46-55,Other,Gift Card,Next Day
ORD26831,2024-11-03,2024,November,11,Q4,Sunday,Home & Garden,Garden Tools,256.38,2,512.76,CUST0469,West,36-45,Male,PayPal,Next Day
ORD26832,2024-11-03,2024,November,11,Q4,Sunday,Home & Garden,Coffee Maker,90.43,2,180.86,CUST0491,North,26-35,Other,Credit Card,Express
ORD26833,2024-11-03,2024,November,11,Q4,Sunday,Clothing,T-Shirt,144.65,3,433.95,CUST0454,East,18-25,Male,Credit Card,Standard
ORD26834,2024-11-03,2024,November,11,Q4,Sunday,Sports,Fitness Tracker,481.05,8,3848.4,CUST0486,Central,56+,Female,Debit Card,Next Day
ORD26835,2024-11-03,2024,November,11,Q4,Sunday,Clothing,T-Shirt,96.32,3,288.96,CUST0482,Central,18-25,Other,Debit Card,Express
ORD26836,2024-11-03,2024,November,11,Q4,Sunday,Books,Science Book,26.53,3,79.59,CUST0031,Central,36-45,Other,Credit Card,Next Day
ORD26837,2024-11-03,2024,November,11,Q4,Sunday,Home & Garden,Lamp,170.72,3,512.16,CUST0193,West,46-55,Male,PayPal,Standard
ORD26838,2024-11-03,2024,November,11,Q4,Sunday,Clothing,Dress,17.84,2,35.68,CUST0003,North,18-25,Other,Debit Card,Standard
ORD26839,2024-11-04,2024,November,11,Q4,Monday,Electronics,Bluetooth Speaker,183.8,6,1102.8,CUST0103,East,46-55,Male,Debit Card,Standard
ORD26840,2024-11-04,2024,November,11,Q4,Monday,Sports,Running Shoes,272.72,1,272.72,CUST0127,West,46-55,Male,Debit Card,Standard
ORD26841,2024-11-04,2024,November,11,Q4,Monday,Sports,Running Shoes,436.26,2,872.52,CUST0247,South,18-25,Female,Debit Card,Next Day
